# BUSCO version is: 3.0.2 
# The lineage dataset is: actinopterygii_odb9 (Creation date: 2016-02-13, number of species: 20, number of BUSCOs: 4584)
# To reproduce this run: python /work/jpacheco/busco/scripts/run_BUSCO.py -i /work/jpacheco/pacheco_finalpractical/data/Hybrid_assembly.fasta -o busco_analysis_raw -l /work/jpacheco/pacheco_finalpractical/actinopterygii_odb9/ -m genome -c 20 -sp zebrafish
#
# Busco id	Status	Contig	Start	End	Score	Length
EOG090C0AJR	Complete	scaffold3989	168023	182749	452.0	221
EOG090C0AK2	Complete	scaffold5949	120637	151067	517.1	284
EOG090C0AKG	Complete	scaffold3129	485583	494917	499.0	249
EOG090C0AKQ	Complete	scaffold2224	54044	59873	576.0	263
EOG090C0AKT	Complete	scaffold2932	415493	430078	542.3	269
EOG090C0AKV	Complete	scaffold4306	249	38759	411.9	300
EOG090C0AKZ	Complete	scaffold3045	252993	265668	464.3	235
EOG090C0AL1	Complete	scaffold2869	929436	934706	469.9	282
EOG090C0AL2	Complete	scaffold6223	485549	493785	636.5	327
EOG090C0ALE	Complete	scaffold2919	462496	465419	471.1	243
EOG090C0ALF	Complete	scaffold2432	1363836	1365305	455.7	258
EOG090C0ALG	Complete	scaffold6204	49792	61433	532.9	234
EOG090C0ALP	Complete	scaffold2438	35843	42696	470.2	230
EOG090C0ALS	Complete	scaffold1955	355180	367171	443.4	257
EOG090C0ALU	Complete	scaffold3733	144695	149886	515.3	264
EOG090C0ALV	Complete	scaffold4019	615139	630158	604.6	356
EOG090C0AM3	Fragmented	scaffold3733	1376	24730	460.2	249
EOG090C0AM4	Complete	scaffold3939	59135	70515	509.7	246
EOG090C0AM6	Complete	scaffold1175	157500	172698	572.2	292
EOG090C0AM7	Complete	scaffold4256	97343	118471	570.1	272
EOG090C0AM8	Complete	scaffold3486	474107	478894	511.6	244
EOG090C0AMA	Complete	scaffold3543	272502	279071	584.3	290
EOG090C0AMP	Complete	scaffold5755	1165998	1169666	318.9	184
EOG090C0AMS	Complete	scaffold3463	165908	172450	533.3	247
EOG090C0AMW	Complete	scaffold4205	124944	127505	383.4	235
EOG090C0AMZ	Complete	scaffold3894	18335	30632	552.5	279
EOG090C0AN3	Complete	scaffold2075	303425	308639	619.8	289
EOG090C0AN8	Complete	scaffold2051	146707	155154	503.0	288
EOG090C0ANA	Complete	scaffold6271	303464	304336	483.6	250
EOG090C0ANB	Complete	scaffold6381	24292	26456	621.5	283
EOG090C0ANE	Complete	scaffold3820	137426	140954	592.9	276
EOG090C0ANL	Complete	scaffold2919	467547	480047	564.4	288
EOG090C0ANM	Complete	scaffold2078	315411	323672	591.2	401
EOG090C0ANT	Complete	scaffold3925	148994	158745	521.3	263
EOG090C0AO1	Complete	scaffold3453	95057	95968	565.8	278
EOG090C0AO4	Complete	scaffold6385	61313	70119	611.6	337
EOG090C0AOH	Complete	scaffold1933	207016	212330	553.2	259
EOG090C0AOQ	Complete	scaffold2787	168655	186187	587.8	272
EOG090C0AOY	Complete	scaffold2100	103615	111240	500.9	313
EOG090C0APC	Complete	scaffold3028	75786	84485	559.4	266
EOG090C0APG	Complete	scaffold4650	60169	69371	549.1	294
EOG090C0APH	Complete	scaffold6402	41469	48838	489.8	253
EOG090C0API	Complete	scaffold5947	301628	303355	554.9	280
EOG090C0APK	Fragmented	scaffold3171	123231	143821	363.8	193
EOG090C0APU	Duplicated	scaffold0718	83376	96812	567.2	276
EOG090C0APU	Duplicated	scaffold2220	89481	94011	514.5	275
EOG090C0AQ7	Complete	scaffold2090	317779	321306	504.2	236
EOG090C0AQ9	Complete	scaffold2491	38994	43251	616.9	315
EOG090C0AQE	Complete	scaffold2256	554147	558102	501.7	244
EOG090C0AQH	Complete	scaffold4321	61799	84437	486.1	240
EOG090C0AQW	Complete	scaffold3013	261652	269214	729.3	684
EOG090C0AQX	Complete	scaffold4433	11061	21349	662.9	408
EOG090C0AQY	Complete	scaffold6287	552594	558190	488.1	246
EOG090C0AR3	Complete	scaffold2450	114163	119267	369.6	242
EOG090C0AR5	Complete	scaffold3723	140599	142250	272.1	208
EOG090C0AR7	Complete	scaffold3609	214497	217117	637.2	293
EOG090C0ARG	Complete	scaffold3318	455543	464220	514.9	250
EOG090C0ARI	Complete	scaffold3258	41638	44309	551.3	287
EOG090C0ARP	Complete	scaffold1975	477245	485466	584.8	269
EOG090C0ARU	Complete	scaffold6373	171840	173981	397.5	248
EOG090C0AS1	Complete	scaffold4027	5453	22830	475.0	268
EOG090C0ASA	Complete	scaffold3477	173962	180440	537.4	270
EOG090C0ASD	Complete	scaffold4192	20234	23018	520.2	243
EOG090C0ASP	Complete	scaffold4106	11295	17829	654.4	319
EOG090C0AST	Complete	scaffold4630	31286	39411	485.7	246
EOG090C0ASY	Complete	scaffold3332	186354	198786	983.5	720
EOG090C0ATB	Complete	scaffold5707	87539	91810	560.0	310
EOG090C0ATF	Complete	scaffold3042	297278	298964	404.7	203
EOG090C0ATK	Complete	scaffold3232	17119	22505	495.6	240
EOG090C0ATT	Complete	scaffold4930	11660	15934	518.0	324
EOG090C0ATW	Complete	scaffold2028	54506	68965	475.2	235
EOG090C0ATX	Complete	scaffold0095	307284	309818	497.1	241
EOG090C0AU1	Complete	scaffold4858	17251	30266	279.0	254
EOG090C0AU9	Complete	scaffold5967	297395	301716	693.0	474
EOG090C0AUF	Complete	scaffold3036	68022	92608	442.0	224
EOG090C0AUP	Complete	scaffold5839	28416	32872	528.2	315
EOG090C0AUS	Complete	scaffold3580	86917	92890	653.7	333
EOG090C0AUW	Complete	scaffold2983	265242	269307	488.4	250
EOG090C0AV6	Complete	scaffold3036	283887	297989	554.0	286
EOG090C0AVH	Complete	scaffold3300	205860	213557	642.5	311
EOG090C0AVI	Complete	scaffold2343	79515	80435	375.4	209
EOG090C0AVW	Complete	scaffold5950	471815	475750	522.4	293
EOG090C0AVX	Complete	scaffold0346	1429937	1459422	483.6	220
EOG090C0AVZ	Complete	scaffold2975	425785	430719	395.2	244
EOG090C0AW3	Complete	scaffold3673	118180	122659	525.1	252
EOG090C0AW9	Complete	scaffold3234	45810	51887	562.8	247
EOG090C0AWD	Complete	scaffold3354	190767	193407	598.1	278
EOG090C0AWE	Complete	scaffold3368	385193	404224	433.8	224
EOG090C0AWS	Fragmented	scaffold6145	314371	337786	439.2	311
EOG090C0AWW	Complete	scaffold1903	883041	892639	499.9	250
EOG090C0AWZ	Complete	scaffold2131	377202	386759	606.7	277
EOG090C0AX0	Complete	scaffold2383	917195	918471	506.4	251
EOG090C0AX5	Complete	scaffold1655	173562	181041	543.6	305
EOG090C0AX7	Complete	scaffold5808	15803	24380	631.5	335
EOG090C0AX8	Complete	scaffold6138	478362	485208	600.2	288
EOG090C0AXB	Complete	scaffold6359	873698	879750	640.4	498
EOG090C0AXF	Complete	scaffold5966	446662	450884	486.7	225
EOG090C0AXM	Complete	scaffold3927	7239	12256	504.5	266
EOG090C0AXQ	Complete	scaffold1903	216154	228819	483.3	273
EOG090C0AXS	Complete	scaffold2943	452271	456886	657.9	324
EOG090C0AXW	Complete	scaffold3247	57112	58959	450.9	248
EOG090C0AY1	Complete	scaffold4748	3407	14017	423.7	252
EOG090C0AY3	Complete	scaffold1993	466862	476779	672.2	345
EOG090C0AY7	Duplicated	scaffold1830	2530	7482	402.1	178
EOG090C0AY7	Duplicated	scaffold4732	11284	16455	401.7	178
EOG090C0AYF	Missing
EOG090C0AYH	Complete	scaffold3343	257980	261478	454.7	231
EOG090C0AYL	Complete	scaffold6197	741614	743275	435.2	291
EOG090C0AYM	Complete	scaffold3354	194442	199616	542.7	248
EOG090C0AYN	Complete	scaffold5786	60817	79166	504.3	261
EOG090C0AYT	Complete	scaffold2376	1075745	1081007	497.1	267
EOG090C0AZ0	Complete	scaffold3486	217388	224856	524.9	251
EOG090C0AZ1	Complete	scaffold2045	47927	55879	477.5	243
EOG090C0AZA	Complete	scaffold4015	56045	63319	445.1	216
EOG090C0AZB	Complete	scaffold3914	75358	78098	621.6	332
EOG090C0AZF	Complete	scaffold3168	239130	247319	526.0	282
EOG090C0AZK	Complete	scaffold3306	33875	47533	522.9	247
EOG090C0AZL	Complete	scaffold3000	512769	515033	504.6	264
EOG090C0AZN	Complete	scaffold3547	154638	160699	489.9	235
EOG090C0AZX	Complete	scaffold3893	17510	18416	494.4	240
EOG090C0AZY	Complete	scaffold6116	933512	942118	432.0	236
EOG090C0B0C	Complete	scaffold3460	339893	349581	372.1	190
EOG090C0B0E	Complete	scaffold2912	107305	108546	479.9	248
EOG090C0B0G	Complete	scaffold2553	85412	99258	516.8	251
EOG090C0B0K	Complete	scaffold2100	84274	88266	420.4	224
EOG090C0B0O	Complete	scaffold2256	1	26399	464.1	267
EOG090C0B0W	Complete	scaffold3693	227157	231498	629.6	343
EOG090C0B11	Complete	scaffold2954	274365	286625	531.1	262
EOG090C0B1D	Complete	scaffold6144	501791	543831	488.3	246
EOG090C0B1E	Complete	scaffold3160	326566	328497	451.3	233
EOG090C0B1I	Complete	scaffold0203	22528	32408	551.1	281
EOG090C0B1M	Complete	scaffold2488	118074	121772	552.5	310
EOG090C0B1U	Complete	scaffold2823	1241723	1247275	358.6	224
EOG090C0B1W	Complete	scaffold6269	187321	209219	380.9	188
EOG090C0B20	Complete	scaffold2074	208610	216529	495.6	313
EOG090C0B2E	Complete	scaffold6233	322131	330202	408.6	216
EOG090C0B2F	Complete	scaffold6353	835475	849830	513.2	250
EOG090C0B2G	Complete	scaffold4511	143127	146583	511.0	242
EOG090C0B2P	Complete	scaffold5791	83409	86546	439.8	225
EOG090C0B2Q	Duplicated	scaffold0055	15177	21760	666.1	303
EOG090C0B2Q	Duplicated	scaffold2813	695969	702533	666.1	303
EOG090C0B2R	Complete	scaffold3804	14025	24493	214.8	103
EOG090C0B2X	Complete	scaffold3978	99817	101068	343.5	217
EOG090C0B33	Complete	scaffold3458	144613	162673	496.1	237
EOG090C0B35	Complete	scaffold2378	1180662	1221823	701.0	418
EOG090C0B3H	Complete	scaffold2468	165723	176561	494.5	231
EOG090C0B3R	Complete	scaffold3155	21989	26421	542.9	344
EOG090C0B42	Complete	scaffold2400	1014088	1021737	652.4	318
EOG090C0B46	Complete	scaffold6347	161553	163588	484.0	275
EOG090C0B49	Complete	scaffold6353	1882449	1893899	495.7	279
EOG090C0B4A	Complete	scaffold3257	331151	334398	576.8	275
EOG090C0B4T	Complete	scaffold3263	341400	346373	447.4	244
EOG090C0B4Y	Complete	scaffold6357	155813	162414	440.5	222
EOG090C0B56	Complete	scaffold5969	220273	238614	521.6	227
EOG090C0B5A	Complete	scaffold2021	238670	242152	538.1	257
EOG090C0B5G	Duplicated	scaffold3571	750	11535	392.2	233
EOG090C0B5G	Duplicated	scaffold4205	77512	87510	435.9	237
EOG090C0B5U	Complete	scaffold5948	98480	102003	444.4	219
EOG090C0B69	Complete	scaffold2377	105990	120048	545.3	337
EOG090C0B6D	Complete	scaffold3277	461920	481649	390.4	247
EOG090C0B6H	Complete	scaffold2011	606411	609789	496.1	259
EOG090C0B6O	Complete	scaffold1891	875660	885441	493.5	241
EOG090C0B6R	Complete	scaffold3084	227502	229062	505.0	215
EOG090C0B6W	Complete	scaffold2415	41334	49758	471.3	218
EOG090C0B6Z	Complete	scaffold3925	176734	183386	408.6	223
EOG090C0B76	Complete	scaffold3353	218440	221676	453.6	214
EOG090C0B7D	Complete	scaffold4538	38468	46876	461.4	225
EOG090C0B7O	Complete	scaffold6236	60287	64239	370.1	218
EOG090C0B7W	Complete	scaffold5969	160689	178009	543.6	246
EOG090C0B7X	Fragmented	scaffold2587	9157	22661	361.7	199
EOG090C0B88	Missing
EOG090C0B8A	Complete	scaffold1916	671668	715855	408.4	187
EOG090C0B8M	Complete	scaffold1979	100425	114932	511.1	245
EOG090C0B8R	Complete	scaffold6200	706074	719787	501.4	276
EOG090C0B8T	Complete	scaffold5969	270585	281251	533.2	254
EOG090C0B8V	Complete	scaffold3482	138182	144929	673.3	349
EOG090C0B8Y	Complete	scaffold2814	155095	160114	675.5	381
EOG090C0B8Z	Complete	scaffold3817	179803	183645	646.4	356
EOG090C0B90	Complete	scaffold2428	295506	304047	538.3	277
EOG090C0B94	Complete	scaffold4013	140328	143873	439.2	246
EOG090C0B9J	Complete	scaffold5896	12199	22290	529.6	262
EOG090C0B9M	Complete	scaffold3211	413568	416850	362.1	197
EOG090C0B9O	Duplicated	scaffold2427	65608	67234	496.1	258
EOG090C0B9O	Duplicated	scaffold6289	182606	191229	560.1	259
EOG090C0B9R	Complete	scaffold2867	166421	182281	454.5	238
EOG090C0B9Y	Complete	scaffold6284	624286	646574	285.8	190
EOG090C0BA0	Complete	scaffold6373	117032	122845	484.6	257
EOG090C0BA1	Complete	scaffold3329	56748	87103	378.2	180
EOG090C0BA3	Complete	scaffold3146	293283	295370	523.2	269
EOG090C0BAB	Complete	scaffold3265	101180	110052	530.8	270
EOG090C0BAH	Complete	scaffold2943	497616	499690	454.8	235
EOG090C0BAK	Complete	scaffold2884	363404	371815	564.0	271
EOG090C0BAQ	Complete	scaffold2432	1068818	1096379	534.8	257
EOG090C0BAS	Duplicated	scaffold0019	407509	409774	381.1	210
EOG090C0BAS	Duplicated	scaffold3719	80959	97735	424.6	221
EOG090C0BB3	Fragmented	scaffold3218	466110	486695	601.1	296
EOG090C0BB7	Complete	scaffold4202	228319	230078	518.2	265
EOG090C0BB8	Complete	scaffold1926	214756	227370	569.7	367
EOG090C0BBA	Complete	scaffold3167	364825	369912	533.1	259
EOG090C0BBB	Complete	scaffold3769	137150	150879	674.1	387
EOG090C0BBC	Complete	scaffold2898	462211	465977	565.1	297
EOG090C0BBH	Complete	scaffold3219	184019	187285	582.8	302
EOG090C0BBL	Duplicated	scaffold4712	57483	63860	426.1	196
EOG090C0BBL	Duplicated	scaffold4714	8201	24415	448.3	234
EOG090C0BBN	Complete	scaffold2396	20858	37706	691.2	396
EOG090C0BBT	Complete	scaffold1056	143461	144913	492.9	233
EOG090C0BBZ	Complete	scaffold3050	325431	326624	611.6	321
EOG090C0BC2	Complete	scaffold2797	424004	432573	693.0	338
EOG090C0BC8	Complete	scaffold0218	26909	27943	394.2	246
EOG090C0BC9	Complete	scaffold6359	386680	401551	580.5	298
EOG090C0BCB	Complete	scaffold2821	192000	205966	726.4	368
EOG090C0BCJ	Complete	scaffold2954	204481	222398	437.6	206
EOG090C0BCV	Complete	scaffold2997	266735	273461	510.0	256
EOG090C0BCW	Complete	scaffold5858	193709	197917	417.9	209
EOG090C0BCY	Duplicated	scaffold1925	17279	38490	539.1	278
EOG090C0BCY	Duplicated	scaffold4045	9666	15941	572.2	304
EOG090C0BD4	Duplicated	scaffold2155	32927	35542	475.4	308
EOG090C0BD4	Duplicated	scaffold5963	58353	69692	546.5	280
EOG090C0BD6	Complete	scaffold3636	218799	243983	649.9	302
EOG090C0BDA	Complete	scaffold4549	67227	67703	218.7	175
EOG090C0BDL	Complete	scaffold6235	115046	116727	391.2	204
EOG090C0BDO	Complete	scaffold5849	86013	104541	408.7	231
EOG090C0BDP	Complete	scaffold1903	901257	913769	482.5	300
EOG090C0BDS	Complete	scaffold3482	185427	192308	482.4	238
EOG090C0BDU	Complete	scaffold3693	44504	49899	415.5	237
EOG090C0BDZ	Complete	scaffold4290	292464	296051	459.5	252
EOG090C0BE5	Complete	scaffold3600	81163	86798	455.0	300
EOG090C0BE6	Complete	scaffold3561	195969	207137	525.2	252
EOG090C0BEF	Complete	scaffold3587	4553	5755	501.3	311
EOG090C0BEK	Duplicated	scaffold3102	42905	51366	513.8	234
EOG090C0BEK	Duplicated	scaffold4334	9828	18284	513.8	234
EOG090C0BEW	Complete	scaffold6128	564934	570293	319.1	211
EOG090C0BF4	Complete	scaffold3609	218818	224234	540.5	365
EOG090C0BF6	Complete	scaffold1905	173517	181015	508.1	234
EOG090C0BFD	Complete	scaffold2881	27824	30792	509.5	228
EOG090C0BFG	Complete	scaffold6281	142453	149098	515.1	266
EOG090C0BFH	Complete	scaffold6354	1090667	1102091	538.3	275
EOG090C0BFX	Complete	scaffold2900	56036	57260	525.8	256
EOG090C0BG5	Complete	scaffold3143	37061	42429	494.8	270
EOG090C0BGG	Complete	scaffold6236	13267	19024	390.3	192
EOG090C0BGK	Complete	scaffold2378	840709	862898	457.4	194
EOG090C0BGY	Complete	scaffold4160	55234	67248	441.7	249
EOG090C0BH2	Complete	scaffold2338	296534	306551	399.1	205
EOG090C0BHA	Complete	scaffold4216	30626	37992	361.3	203
EOG090C0BHC	Complete	scaffold2397	78280	89580	430.9	231
EOG090C0BHG	Complete	scaffold4679	5384	16313	471.9	231
EOG090C0BHS	Complete	scaffold5994	81957	88738	602.3	281
EOG090C0BI2	Complete	scaffold2112	184974	204106	527.9	370
EOG090C0BI4	Complete	scaffold6274	280749	287012	537.2	259
EOG090C0BIB	Complete	scaffold2898	479977	484840	420.4	210
EOG090C0BID	Complete	scaffold2415	140473	154889	390.6	220
EOG090C0BIG	Complete	scaffold2417	530508	534883	584.1	289
EOG090C0BIH	Complete	scaffold6148	365375	371116	442.7	256
EOG090C0BIL	Complete	scaffold3455	113398	122245	505.4	299
EOG090C0BIN	Complete	scaffold3908	211210	255226	191.0	204
EOG090C0BIV	Complete	scaffold3413	95147	97586	509.6	274
EOG090C0BJ8	Complete	scaffold1982	241009	243061	429.9	290
EOG090C0BJH	Complete	scaffold5676	670946	672849	475.9	225
EOG090C0BJL	Complete	scaffold4168	239804	242725	392.8	229
EOG090C0BJN	Complete	scaffold3386	256647	292477	376.9	261
EOG090C0BJZ	Complete	scaffold3526	77936	81343	562.1	307
EOG090C0BK5	Complete	scaffold3799	240996	250316	518.7	260
EOG090C0BKG	Missing
EOG090C0BKH	Complete	scaffold2165	90181	96036	619.9	403
EOG090C0BKP	Complete	scaffold3421	26027	26821	486.2	238
EOG090C0BKR	Complete	scaffold1948	644601	662270	382.2	195
EOG090C0BKT	Complete	scaffold3111	88169	93352	335.1	186
EOG090C0BKZ	Complete	scaffold5999	124387	127147	490.9	235
EOG090C0BL1	Complete	scaffold2417	568722	569675	552.0	288
EOG090C0BLE	Complete	scaffold6198	160278	180475	396.2	245
EOG090C0BLJ	Complete	scaffold4052	61944	67271	505.2	249
EOG090C0BLP	Complete	scaffold0872	16548	21556	550.3	263
EOG090C0BLW	Duplicated	scaffold2784	1265978	1273113	834.6	461
EOG090C0BLW	Duplicated	scaffold2954	5218	12554	802.8	478
EOG090C0BM6	Complete	scaffold2906	672798	699689	480.0	280
EOG090C0BMB	Complete	scaffold2466	237904	250445	424.5	230
EOG090C0BMD	Complete	scaffold2416	46937	51138	433.6	248
EOG090C0BMH	Complete	scaffold2205	972254	974248	513.7	242
EOG090C0BMJ	Complete	scaffold5098	399	8848	313.2	177
EOG090C0BMK	Complete	scaffold2949	18791	31002	503.4	247
EOG090C0BMS	Complete	scaffold3034	13619	22375	466.5	228
EOG090C0BN3	Complete	scaffold5950	246125	250798	627.9	275
EOG090C0BNB	Complete	scaffold3544	21790	27693	522.4	253
EOG090C0BNM	Complete	scaffold2433	110137	114449	457.1	231
EOG090C0BNS	Complete	scaffold5948	875256	876020	407.0	196
EOG090C0BNV	Complete	scaffold3477	228857	232578	482.4	246
EOG090C0BO2	Missing
EOG090C0BO8	Complete	scaffold3153	270154	272764	309.8	153
EOG090C0BOM	Complete	scaffold6353	1651735	1662701	616.7	369
EOG090C0BOQ	Complete	scaffold4237	18242	22152	361.9	182
EOG090C0BOW	Complete	scaffold2645	19598	29248	512.4	272
EOG090C0BOX	Complete	scaffold3218	554437	562451	525.2	248
EOG090C0BPO	Complete	scaffold3918	42408	44949	506.8	305
EOG090C0BQ0	Complete	scaffold4193	11886	13018	448.3	267
EOG090C0BQ1	Complete	scaffold1949	260649	264116	397.3	205
EOG090C0BQ6	Complete	scaffold4110	244	3436	456.3	219
EOG090C0BQH	Complete	scaffold3190	234471	255209	749.7	350
EOG090C0BQL	Complete	scaffold2939	102615	106924	510.5	218
EOG090C0BQN	Complete	scaffold3332	167874	185956	488.3	218
EOG090C0BQZ	Complete	scaffold1959	355248	360358	356.6	173
EOG090C0BR1	Complete	scaffold3484	152331	156329	545.0	265
EOG090C0BR5	Complete	scaffold6196	270452	275800	316.8	179
EOG090C0BRA	Complete	scaffold1941	676690	678853	425.0	220
EOG090C0BRC	Complete	scaffold6128	1344530	1350314	537.9	238
EOG090C0BRT	Complete	scaffold4406	116371	119273	569.8	247
EOG090C0BRW	Complete	scaffold6148	289578	292062	338.2	203
EOG090C0BRX	Complete	scaffold2201	25651	42118	413.4	234
EOG090C0BRZ	Complete	scaffold0883	9253	15417	472.5	233
EOG090C0BS0	Complete	scaffold2007	555027	557446	608.4	300
EOG090C0BSS	Complete	scaffold4117	82280	83245	533.4	271
EOG090C0BSX	Complete	scaffold3698	30201	30983	510.7	232
EOG090C0BSZ	Complete	scaffold3168	19340	25723	405.4	214
EOG090C0BT1	Complete	scaffold2421	338745	348643	380.6	219
EOG090C0BT5	Complete	scaffold2971	359478	369357	381.9	253
EOG090C0BT6	Fragmented	scaffold0547	1	4521	369.5	194
EOG090C0BT7	Complete	scaffold0340	31662	49472	596.1	258
EOG090C0BTG	Complete	scaffold2235	114083	126158	563.6	253
EOG090C0BTP	Complete	scaffold2108	128429	155436	595.0	277
EOG090C0BTR	Complete	scaffold4395	15596	21312	708.4	329
EOG090C0BTT	Complete	scaffold3647	7615	10709	556.6	244
EOG090C0BTY	Complete	scaffold2987	93250	97635	394.2	248
EOG090C0BU3	Complete	scaffold2391	79177	92047	875.1	606
EOG090C0BU9	Complete	scaffold2842	495300	500099	323.1	173
EOG090C0BUA	Complete	scaffold6231	1087511	1091536	584.0	254
EOG090C0BUC	Complete	scaffold2375	1570009	1579362	453.9	243
EOG090C0BUD	Complete	scaffold2797	229820	273216	469.5	249
EOG090C0BUE	Complete	scaffold1891	156585	206625	326.3	183
EOG090C0BUF	Complete	scaffold2368	84466	100407	441.5	250
EOG090C0BUK	Complete	scaffold2447	143315	144569	345.5	220
EOG090C0BUL	Complete	scaffold4775	3530	8306	453.8	241
EOG090C0BUN	Complete	scaffold6112	136621	150812	435.7	200
EOG090C0BV6	Complete	scaffold5024	14275	26926	467.6	228
EOG090C0BVA	Complete	scaffold3456	191570	202237	791.8	634
EOG090C0BVU	Complete	scaffold1944	28204	30284	558.8	317
EOG090C0BVX	Complete	scaffold3064	14957	19938	489.9	237
EOG090C0BW5	Complete	scaffold2001	26613	28565	447.2	245
EOG090C0BWD	Complete	scaffold3518	200441	206144	539.0	254
EOG090C0BX3	Complete	scaffold6364	448876	455643	481.2	282
EOG090C0BX6	Complete	scaffold3297	165319	171207	399.9	202
EOG090C0BXD	Complete	scaffold6378	337058	358316	545.7	281
EOG090C0BXI	Missing
EOG090C0BXN	Complete	scaffold3959	62277	65736	501.0	220
EOG090C0BXY	Complete	scaffold0389	270368	273855	396.7	268
EOG090C0BY9	Complete	scaffold5988	72387	76292	448.2	203
EOG090C0BYD	Complete	scaffold1981	96067	101653	347.6	216
EOG090C0BYK	Complete	scaffold5966	452348	457183	353.6	202
EOG090C0BYV	Complete	scaffold6189	191381	203487	460.6	230
EOG090C0BZ4	Complete	scaffold3722	162835	163617	494.1	231
EOG090C0BZ9	Complete	scaffold3389	103756	108896	437.9	244
EOG090C0BZD	Complete	scaffold2382	975303	976502	452.4	255
EOG090C0BZF	Complete	scaffold1068	147676	159392	486.0	230
EOG090C0BZH	Complete	scaffold2042	38356	41036	368.1	213
EOG090C0BZM	Complete	scaffold2188	17839	24965	407.2	200
EOG090C0BZQ	Complete	scaffold0374	7861	11312	475.3	239
EOG090C0BZV	Complete	scaffold6330	440499	450253	554.0	308
EOG090C0C04	Complete	scaffold3518	303029	305312	519.6	268
EOG090C0C07	Complete	scaffold2434	38935	81846	409.6	220
EOG090C0C0L	Complete	scaffold2538	210704	237510	481.5	254
EOG090C0C0T	Complete	scaffold6267	357285	359107	426.4	189
EOG090C0C0V	Complete	scaffold2019	263195	268614	366.1	200
EOG090C0C11	Complete	scaffold2974	186318	197148	470.8	225
EOG090C0C1H	Complete	scaffold2231	74013	74816	370.0	221
EOG090C0C1O	Complete	scaffold1977	722832	728006	439.1	194
EOG090C0C1Q	Complete	scaffold6334	275851	287594	490.2	283
EOG090C0C1S	Complete	scaffold3647	233823	241301	460.1	234
EOG090C0C1X	Complete	scaffold6383	347782	354323	352.3	209
EOG090C0C1Z	Complete	scaffold3269	242205	243325	419.6	228
EOG090C0C20	Complete	scaffold3736	40983	44054	338.7	183
EOG090C0C28	Complete	scaffold4058	4828	7242	883.2	711
EOG090C0C29	Complete	scaffold2906	185782	190910	342.8	200
EOG090C0C2H	Complete	scaffold0398	6908	9164	383.7	225
EOG090C0C2M	Complete	scaffold6355	33480	36270	425.2	203
EOG090C0C2O	Complete	scaffold2072	219338	223874	519.0	243
EOG090C0C2R	Complete	scaffold5792	132590	136892	477.6	239
EOG090C0C34	Complete	scaffold2978	489282	492346	489.4	240
EOG090C0C3A	Complete	scaffold1056	149348	151004	279.6	222
EOG090C0C3I	Complete	scaffold1127	17948	23369	499.2	228
EOG090C0C3N	Complete	scaffold3874	35675	39929	483.1	206
EOG090C0C3S	Complete	scaffold2382	465683	469453	509.8	232
EOG090C0C3W	Complete	scaffold3299	124903	127081	573.9	253
EOG090C0C44	Complete	scaffold2043	94953	96186	497.1	253
EOG090C0C45	Complete	scaffold6356	65297	67565	452.8	245
EOG090C0C4E	Complete	scaffold3372	21760	32946	414.2	211
EOG090C0C4G	Complete	scaffold6114	91255	104053	402.0	220
EOG090C0C4L	Complete	scaffold3486	105721	110619	458.3	256
EOG090C0C4P	Complete	scaffold3285	628395	637442	441.6	208
EOG090C0C4Q	Complete	scaffold2010	208867	210883	316.6	190
EOG090C0C4T	Complete	scaffold2493	886174	888656	476.6	227
EOG090C0C5R	Complete	scaffold5966	278639	282999	497.2	234
EOG090C0C5T	Complete	scaffold6374	251260	253790	361.4	202
EOG090C0C5Y	Complete	scaffold3433	280053	285469	449.2	201
EOG090C0C6F	Complete	scaffold4251	259497	270882	608.3	385
EOG090C0C6G	Complete	scaffold2899	282975	289988	441.6	194
EOG090C0C6L	Complete	scaffold3218	576781	578595	464.2	264
EOG090C0C6M	Complete	scaffold3119	51546	56620	378.6	159
EOG090C0C6Y	Complete	scaffold1893	22160	25997	329.8	165
EOG090C0C72	Complete	scaffold6138	402440	415010	452.3	216
EOG090C0C78	Complete	scaffold4492	78788	84458	264.6	165
EOG090C0C7B	Complete	scaffold2893	595687	609314	456.3	260
EOG090C0C7D	Complete	scaffold2179	89801	93364	402.3	179
EOG090C0C7P	Complete	scaffold2377	205913	217628	515.7	222
EOG090C0C7S	Complete	scaffold3218	580488	589907	446.5	207
EOG090C0C7Y	Complete	scaffold2433	123050	125222	441.5	196
EOG090C0C82	Complete	scaffold2813	263044	266559	398.4	196
EOG090C0C83	Complete	scaffold5966	176395	183971	496.6	264
EOG090C0C96	Complete	scaffold3218	573245	575828	479.1	283
EOG090C0C97	Complete	scaffold3263	319555	323630	381.0	169
EOG090C0C99	Complete	scaffold2055	502830	505964	453.6	209
EOG090C0C9Q	Complete	scaffold1997	238197	248022	490.4	257
EOG090C0C9R	Complete	scaffold2842	741572	743888	450.3	345
EOG090C0CA9	Complete	scaffold2890	64235	66461	319.6	181
EOG090C0CAE	Complete	scaffold5025	28367	29886	537.5	248
EOG090C0CAI	Complete	scaffold2253	76331	81993	429.9	209
EOG090C0CAN	Complete	scaffold3791	153617	157723	371.3	187
EOG090C0CAQ	Complete	scaffold2538	159331	173054	355.4	171
EOG090C0CAW	Duplicated	scaffold2031	431123	447084	586.7	457
EOG090C0CAW	Duplicated	scaffold3970	361	4758	597.0	416
